Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
11668,NH,Electric Vehicle Supply Equipment (EVSE) Rebates,"Funding is available from the New Hampshire Department of Environmental
Services (NHDES) for EVSE deployed along major travel corridors in New
Hampshire. NHDES will prioritize DC fast EVSE located on I-93 and I-89,
and Level 2 EVSE located along interstates, major travel corridors,
areas currently without EVSE, and for the purpose of workplace charging.
Rebates are available for 75% of the project cost, up to \$25,000 for DC
fast, \$5,000 for dual-port Level 2, and \$3,000 for single-port Level
2. Projects must be completed by June 15, 2016; and rebates are awarded
after project completion. Applications for funding are due by November
20, 2015, for DC fast EVSE, and by November 30, 2015, for Level 2 EVSE.
For more information, see the NHDES [Drive
Electric](http://des.nh.gov/organization/divisions/air/drive-electric/index.htm)
website.",,,FALSE,10,State Incentives,,2015-11-13 19:03:08 UTC,2016-06-26 00:00:00 UTC,,,,ELEC|PHEV,RBATE,,STATION,
11683,RI,Plug-In Electric Vehicle (PEV) Rebates,"The Driving Rhode Island to Vehicle Electrification (DRIVE) rebate
program offers rebates of up to \$2,500 for the purchase or lease of
qualified PEVs. Rebates are offered on a sliding scale based on battery
capacity, providing \$2,500 for any vehicle with a battery capacity of
18 kilowatt-hours (kWh) or greater, \$1,500 for any vehicle with a
battery capacity between 7 and 18 kWh, and \$500 for any vehicle with a
battery capacity less than 7 kWh. Applicants must be Rhode Island
residents and eligible vehicles must be purchased or leased on or after
January 29, 2016. Rebates are offered on a first-come, first-served
basis until funds expire. For more information, see the Rhode Island
Office of Energy Resources [DRIVE](http://www.drive.ri.gov/) website.
Funding for this program is currently unavailable (verified August
2017).",2015-01-29 00:00:00 UTC,,FALSE,4,State Incentives,,2016-02-01 18:01:20 UTC,,2017-09-01 00:00:00 UTC,,,ELEC|PHEV,RBATE,,IND,
11685,UT,Public Utility Plug-In Electric Vehicle (PEV) Incentive Program Authorization,"The Utah Public Service Commission (PSC) may authorize a utility to
spend up to \$2,000,000 annually for the cost of a PEV incentive program
through December 31, 2021. The PSC must approve the program by July 1,
2017; programs may involve PEV charging infrastructure, PEV charging
time of use pricing, and other incentives for customers to deploy
charging infrastructure. (Reference [Utah
Code](http://le.utah.gov/xcode/code.html) 54-7-12.8 and 54-20-103)",2016-03-29 00:00:00 UTC,,FALSE,68,Laws and Regulations,,2016-04-11 21:25:46 UTC,,2018-02-01 00:00:00 UTC,,,ELEC|PHEV,,OTHER,STATION|FLEET|IND,http://le.utah.gov/|http://le.utah.gov/xcode/code.html
11691,ID,Electric Vehicle Supply Equipment (EVSE) Rebate - Yellowstone-Teton Clean Cities (YTCC),"YTCC offers a rebate of \$5,000 toward the purchase of publicly
accessible EVSE. Eligible entities include businesses and municipalities
in the communities surrounding Grand Teton National Park and Yellowstone
National Park. Rebates are offered on a first-come, first-served basis.
For more information, see the [YTCC Vehicle and Infrastructure
Rebates](https://ytcleancities.org/what-we-are-doing-why/services/#rebates)
website.",,,FALSE,60,Utility/Private Incentives,,2016-05-09 14:11:36 UTC,,2020-04-01 00:00:00 UTC,,,ELEC|PHEV,RBATE,,STATION|FLEET|GOV,
11693,GA,Alternative Fuel Vehicle (AFV) Infrastructure Incentives Study,"The Georgia Joint Alternative Fuels Infrastructure Study Committee
evaluated how providing market incentives for AFV fueling infrastructure
may lead to AFV and infrastructure deployment. The Committee published a
[summary
report](http://www.house.ga.gov/Documents/CommitteeDocuments/2016/alternativeFuels_StudyCommittee/FINAL%20VERSION%20Minutes%20of%20Alternative%20Fuels%20Study%20Committee.pdf)
of its main findings. For more information, see the [Joint Study
Committee](http://www.house.ga.gov/Committees/en-US/JointAlternativeFuelsInfrastructure.aspx)
website.",,,FALSE,80,Laws and Regulations,,2019-04-09 16:34:14 UTC,,2019-03-01 00:00:00 UTC,,,BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,,OTHER,STATION,http://www.legis.ga.gov/en-US/default.aspx
11700,MN,Electric Vehicle Supply Equipment (EVSE) Rebate - Dakota Electric Association,"Dakota Electric offers a rebate of up to \$500 to residential customers
toward the installation of a qualified Level 1 or Level 2 EVSE. EVSE
must be controlled on an off-peak rate and must be installed within
Dakota Electric's service area. For more information, including
application requirements, see the Dakota Electric
[Rebates](http://www.dakotaelectric.com/residential/programs/rebates/misc-rebates)
website.",,,FALSE,42,Utility/Private Incentives,,2016-06-22 19:04:38 UTC,2018-01-01 00:00:00 UTC,,,,ELEC|PHEV,RBATE,,STATION|OTHER|IND,
11731,VT,Carbon Reduction Procurement Policies ,"The Vermont Agency of Administration and the Climate Cabinet must revise
state acquisition policies to ensure consideration of vendor business
practices that promote clean energy and address climate change. Policies
should consider, for example, the use of and support of plug-in electric
and zero emission vehicles, including providing workplace charging
stations. (Reference [Executive
Order](https://legislature.vermont.gov/statutes/section/03APPENDIX/003/00075)
05-16, 2016)",2016-07-19 00:00:00 UTC,,FALSE,50,Laws and Regulations,,2016-09-12 20:02:29 UTC,,2020-07-10 00:00:00 UTC,,,AFTMKTCONV|BIOD|ETH|ELEC|EFFEC|HEV|HY|IR|NG|NEVS|PHEV|LPG,,REQ|CCEINIT,OTHER,http://governor.vermont.gov/sites/shumlin/files/documents/EO 05-16 Climate Change Considerations in State Procurements.pdf
11732,RI,Electric Vehicle Supply Equipment (EVSE) and Plug-In Electric Vehicle (PEV) Rebates,"The Charge Up! program provides rebates to state and municipal agencies
for the purchase and installation of publicly accessible Level 2 or DC
fast chargers. Agencies are eligible for up to \$60,000 in incentives
for EVSE that are installed and operational on or after July 1, 2016.
Agencies that install EVSE also qualify for up to \$15,000 to support
the purchase or lease of a new PEV acquired on or after July 1, 2016, as
part of their public sector fleet. For more information, see the Rhode
Island Office of Energy Resources [Charge
Up!](http://www.energy.ri.gov/transportation/ev/charge-up.php) website.",2016-07-01 00:00:00 UTC,,FALSE,6,State Incentives,,2019-10-10 01:38:17 UTC,,2019-10-01 00:00:00 UTC,,,ELEC|PHEV,RBATE,,STATION|GOV,
11739,AZ,High Occupancy Vehicle (HOV) Lane Exemption,"Vehicles with an [Alternative Fuel Vehicle (AFV) or Energy Efficient
license plate](http://www.afdc.energy.gov/laws/4177) are permitted to
use HOV lanes, regardless of the number of passengers. Qualified
vehicles must display the required license plate, which are available
from the Arizona Department of Transportation (ADOT). Vehicles
registered with Energy Efficient plates prior to May 20, 2014, may
continue to use HOV lanes until the owner sells or transfers the
vehicle. For more information, see the ADOT
[AFV](http://www.azdot.gov/mvd/VehicleServices/Registration/alternative-fuel-vehicle)
and the [Energy Efficient Plate
Program](http://www.azdot.gov/mvd/VehicleServices/PlatesandPlacards/energy-efficient-plate-program)
websites. (Reference [Arizona Revised
Statutes](http://www.azleg.gov/ArizonaRevisedStatutes.asp) 28-2416,
23-2416.01, and 23-337)",,2009-07-13 00:00:00 UTC,FALSE,17,State Incentives,,,,2019-10-01 00:00:00 UTC,,Promotion Initiatives,ELEC|HY|NG|PHEV|LPG,EXEM|OTHER,,FLEET|GOV|IND,http://www.azleg.gov/ArizonaRevisedStatutes.asp
11741,OH,School Bus Replacement Grant Program,"The Ohio Environmental Protection Agency (EPA) supports the purchase of
replacement school buses in eligible Ohio counties through the Diesel
Emission Reduction Grant program. Purchases are also supported with
state allocated grant funding from the U.S. Environmental Protection
Agency under the Diesel Emission Reduction Act. For more information,
see the Ohio EPA [Clean School Bus
Grants](http://epa.ohio.gov/oee/EnvironmentalEducation.aspx#131364251-clean-school-bus-grants)
website.",2016-10-01 00:00:00 UTC,,FALSE,17,State Incentives,,2016-11-09 15:46:45 UTC,2018-08-15 00:00:00 UTC,,,,BIOD|ETH|ELEC|IR|NG|LPG,GNT,,MAN|FLEET,
11751,NY,Municipal Zero Emission Vehicle (ZEV) and Infrastructure Rebates,"The New York Department of Environmental Conservation (DEC) administers
the Municipal ZEV and Infrastructure Rebate Program (Program).
Municipalities may apply for rebates for the purchase or lease of
eligible plug-in hybrid electric vehicles, all-electric vehicles, and
fuel cell vehicles, and the installation of public electric vehicle
supply equipment (EVSE) or hydrogen fueling infrastructure. Funding is
available on a first-come, first-served basis through March 31, 2017, or
until funds are exhausted. To be eligible for funding, municipalities
must purchase or lease vehicles on or after April 1, 2016, and must
match 20% of the funds for EVSE and hydrogen fueling infrastructure.
Rebates are available as follows:

ZEVs

<div>

  Required All-Electric Range   Rebate Amount for Vehicle   Maximum Rebate Amount per Municipality
  ----------------------------- --------------------------- ----------------------------------------
  10-50 miles                   \$2,500                     \$375,000
  At least 50 miles             \$2,500                     \$375,000

</div>

ZEV Infrastructure

<div>

  Rebate Amount per Facility   Maximum Rebate Amount per Municipality
  ---------------------------- ----------------------------------------
  EVSE                         Up to \$250,000
  Hydrogen                     Up to \$250,000

</div>

Additional terms and conditions apply. For more information, see the
Program website.",,,FALSE,8,State Incentives,,2016-12-12 14:50:07 UTC,,2017-03-31 00:00:00 UTC,,,ELEC|PHEV,RBATE,,FLEET,
11775,CA,Plug-In Electric Vehicle (PEV) Credit  - SDG&E,"San Diego Gas & Electric (SDG&E) offers an annual credit ranging from
\$50 to \$500 to customers who own or lease a PEV. Enrollment is
currently closed (verified June 2019). For more information, including
how to apply, see the SDG&E [Electric Vehicle Climate
Credit](http://www.sdge.com/clean-energy/electric-vehicle-climate-credit)
website.",2017-01-01 00:00:00 UTC,,FALSE,118,Utility/Private Incentives,,2017-04-07 17:03:52 UTC,,2019-06-01 00:00:00 UTC,,,ELEC|PHEV,GNT|RBATE,,IND,
11801,VT,Plug-In Electric Vehicle Rebate - Burlington Electric Department (BED),"BED customers are eligible for a \$1,200 rebate on the purchase or lease
of a new qualifying all-electric vehicle (EV) or plug-in hybrid electric
vehicle (PHEV). Moderate income customers are eligible for an additional
\$600 rebate for an EV or an additional \$300 rebate for a PHEV.
Vehicles must have a manufacturer\'s suggested retail price of less than
\$50,000 and be registered in Burlington, VT. Rebates are available
through December 31, 2019. For more information, including how to apply,
see the BED [Electric
Vehicles](https://www.burlingtonelectric.com/ev#rebate) website.",2017-05-30 00:00:00 UTC,,FALSE,10,Utility/Private Incentives,,2019-07-09 16:45:32 UTC,2019-12-31 00:00:00 UTC,,,,ELEC|PHEV,RBATE,,IND,
11815,FL,Electric Vehicle Supply Equipment (EVSE) Rebate - OUC,"Orlando Utilities Commission (OUC) offers rebates of \$200 per EVSE to
commercial and multi-family building customers for the purchase of EVSE.
For more information, see the OUC [Charging
Stations](http://www.ouc.com/business/business-rebates-programs/business-ev-charging-stations)
page.",,,FALSE,43,Utility/Private Incentives,,2019-07-09 15:08:11 UTC,,2019-06-01 00:00:00 UTC,,,ELEC|PHEV,RBATE,,STATION,
11816,FL,Electric Vehicle Supply Equipment (EVSE) Rebate - Gulf Power,"Gulf Power offers rebates of \$750 to residential customers for the
purchase of EVSE. Applicants must supply proof of purchase or lease of
new or preowned plug-in electric vehicle (PEV). Customers must apply for
the rebate within six months of the purchase or lease of an eligible
PEV. Rebates are available to the first 1,000 participants or through
December 31, 2018, whichever comes first. For more information, see the
Gulf Power [Electric
Vehicles](https://www.gulfpower.com/residential/savings-and-energy/rebates-and-programs/electric-vehicles)
page.",,,FALSE,44,Utility/Private Incentives,,2017-07-11 16:22:25 UTC,2018-12-31 00:00:00 UTC,,,,ELEC|PHEV,RBATE,,STATION,
